OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
349202,358392,W-579514,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,EG9B,SWANSON LAKES,WA-NES-866,Swanson Lake Fire,WA4771111840320080818,SWANSON LAKE,,2008,2454696.5,231,1520,13.0,Missing/Undefined,2454722.5,257.0,1800,19090.0,G,47.7086,-118.4283,8.0,PRIVATE,WA,Lincoln,043,Lincoln,b'\x00\x01\xad\x10\x00\x00\x1c8gDi\x9b]\xc0\x10\xf9\xa0g\xb3\xdaG@\x1c8gDi\x9b]\xc0\x10\xf9\xa0g\xb3\xdaG@|\x01\x00\x00\x00\x1c8gDi\x9b]\xc0\x10\xf9\xa0g\xb3\xdaG@\xfe'
349229,358423,W-593610,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,E5KR,DRY CREEK,WA-MCR-0000048,Dry Creek Complex,WA4647311995320090820,DRY CREEK COMPLEX,DRY CREEK COMPLEX,2009,2455063.5,232,2230,1.0,Lightning,2455069.5,238.0,1800,48902.0,G,46.4831,-119.9633,1.0,BLM,WA,Yakima,077,Yakima,b'\x00\x01\xad\x10\x00\x00$\x0f\x0b\xb5\xa6\xfd]\xc0PY\x868\xd6=G@$\x0f\x0b\xb5\xa6\xfd]\xc0PY\x868\xd6=G@|\x01\x00\x00\x00$\x0f\x0b\xb5\xa6\xfd]\xc0PY\x868\xd6=G@\xfe'
349230,358424,W-595721,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,,,E5LK,ODEN ROAD,WA-NES-1262,Oden Road,WA4834411973320090821,ODEN ROAD,,2009,2455064.5,233,1830,1.0,Lightning,2455071.5,240.0,1800,9607.0,G,48.3294,-120.1764,1.0,BLM,WA,,,,b'\x00\x01\xad\x10\x00\x00\xe8\xc09#J\x0b^\xc0\xc0\xa6y\xc7)*H@\xe8\xc09#J\x0b^\xc0\xc0\xa6y\xc7)*H@|\x01\x00\x00\x00\xe8\xc09#J\x0b^\xc0\xc0\xa6y\xc7)*H@\xfe'
349235,358429,W-112775,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,T922,POWNELL,WY-CAD-108,POWNELL,WY4470410551220020628,POWNELL,DALEY COMPLEX,2002,2452453.5,179,1500,1.0,Lightning,2452456.5,182.0,2000,6949.0,G,44.7105,-105.5056,8.0,PRIVATE,WY,Campbell,005,Campbell,b'\x00\x01\xad\x10\x00\x00\xe06\x1a\xc0[`Z\xc0x\xe7\xfb\xa9\xf1ZF@\xe06\x1a\xc0[`Z\xc0x\xe7\xfb\xa9\xf1ZF@|\x01\x00\x00\x00\xe06\x1a\xc0[`Z\xc0x\xe7\xfb\xa9\xf1ZF@\xfe'
349240,358434,W-112803,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,T926,DALEY,WY-CAD-107,DALEY DRAW,WY4485710546920020628,HAIRY,DALEY COMPLEX,2002,2452454.5,180,1303,1.0,Lightning,2452456.5,182.0,2000,5321.0,G,44.8678,-105.4678,8.0,PRIVATE,WY,Campbell,005,Campbell,b'\x00\x01\xad\x10\x00\x00dDio\xf0]Z\xc0\x08\xbc\x05\x12\x14oF@dDio\xf0]Z\xc0\x08\xbc\x05\x12\x14oF@|\x01\x00\x00\x00dDio\xf0]Z\xc0\x08\xbc\x05\x12\x14oF@\xfe'
349303,358498,W-529850,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,CYR5,BUFFALO CREEK FIRE,WY-SH1X-204,BUFFALO CREEK COMPLEX,WY4485510632220060713,BUFFALO CREEK,BUFFALO CREEK COMPLEX,2006,2453929.5,194,1654,1.0,Lightning,2453998.5,263.0,0915,29966.0,G,44.8642,-106.3114,8.0,PRIVATE,WY,Sheridan,033,Sheridan,b'\x00\x01\xad\x10\x00\x00\\\xfeC\xfa\xed\x93Z\xc0\x08\x9a\x08\x1b\x9enF@\\\xfeC\xfa\xed\x93Z\xc0\x08\x9a\x08\x1b\x9enF@|\x01\x00\x00\x00\\\xfeC\xfa\xed\x93Z\xc0\x08\x9a\x08\x1b\x9enF@\xfe'
349306,358501,W-530382,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,CN7T,HORSE CREEK 2,WY-CMX-264,HORSE CREEK 2,WY4476110548520060807,HORSE CREEK 2,,2006,2453954.5,219,1224,1.0,Lightning,2453958.5,223.0,1503,6612.0,G,44.7319,-105.4608,8.0,PRIVATE,WY,Campbell,005,Campbell,b'\x00\x01\xad\x10\x00\x00\xc8\x7fH\xbf}]Z\xc0\xa8\xf81\xe6\xae]F@\xc8\x7fH\xbf}]Z\xc0\xa8\xf81\xe6\xae]F@|\x01\x00\x00\x00\xc8\x7fH\xbf}]Z\xc0\xa8\xf81\xe6\xae]F@\xfe'
349315,358510,W-530374,FED,DOI-WFMI,BLM,USWYBFD,Buffalo Field Office,WYBFD,Buffalo Field Office,,,C4Y7,OUTLAW 2,WY-JOX-320,OUTLAW 2,WY4361710697020060822,OUTLAW 2,,2006,2453969.5,234,1604,1.0,Lightning,2453989.5,254.0,1409,12309.0,G,43.6106,-107.0042,8.0,PRIVATE,WY,Johnson,019,Johnson,b'\x00\x01\xad\x10\x00\x00(\xa9\x13\xd0D\xc0Z\xc0\x08x\x0b$(\xceE@(\xa9\x13\xd0D\xc0Z\xc0\x08x\x0b$(\xceE@|\x01\x00\x00\x00(\xa9\x13\xd0D\xc0Z\xc0\x08x\x0b$(\xceE@\xfe'
349376,358573,W-97168,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T788,DEADHORSE,WY-CAD-T788,DEAD HORSE,WY4271910649220000729,DEADHORSE,,2000,2451754.5,211,1620,1.0,Lightning,2451757.5,214.0,1800,5900.0,G,42.7161,-106.4592,1.0,BLM,WY,Natrona,025,Natrona,b'\x00\x01\xad\x10\x00\x00\xac\x94e\x88c\x9dZ\xc08U0*\xa9[E@\xac\x94e\x88c\x9dZ\xc08U0*\xa9[E@|\x01\x00\x00\x00\xac\x94e\x88c\x9dZ\xc08U0*\xa9[E@\xfe'
349386,358583,W-97167,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T802,ORMSBY,WY-CAD-T802,ORMSBY,WY4313610601720000810,ORMSBY,,2000,2451766.5,223,1750,1.0,Lightning,2451767.5,224.0,1950,11042.0,G,43.0983,-105.9742,1.0,BLM,WY,Converse,009,Converse,b'\x00\x01\xad\x10\x00\x00\xd4\xf0\xf4JY~Z\xc08\x99*\x18\x95\x8cE@\xd4\xf0\xf4JY~Z\xc08\x99*\x18\x95\x8cE@|\x01\x00\x00\x00\xd4\xf0\xf4JY~Z\xc08\x99*\x18\x95\x8cE@\xfe'
349388,358585,W-97189,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T804,WOOD DRAW,,,WY4479910480120000811,WOOD DRAW,,2000,2451767.5,224,0914,1.0,Lightning,2451801.5,258.0,2000,6089.0,G,44.8092,-104.8058,8.0,PRIVATE,WY,Crook,011,Crook,b'\x00\x01\xad\x10\x00\x00x\xc7):\x923Z\xc00\xf6\x97\xdd\x93gF@x\xc7):\x923Z\xc00\xf6\x97\xdd\x93gF@|\x01\x00\x00\x00x\xc7):\x923Z\xc00\xf6\x97\xdd\x93gF@\xfe'
349395,358592,W-98139,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T814,HENDERSON,WY-CAD-T814,HENDERSEN DRAW,WY4318710644720000819,HENDERSON,,2000,2451775.5,232,1055,1.0,Lightning,2451777.5,234.0,1730,8390.0,G,43.1486,-106.43,1.0,BLM,WY,Natrona,025,Natrona,b'\x00\x01\xad\x10\x00\x00\xe8Q\xb8\x1e\x85\x9bZ\xc0\xc8\x17&S\x05\x93E@\xe8Q\xb8\x1e\x85\x9bZ\xc0\xc8\x17&S\x05\x93E@|\x01\x00\x00\x00\xe8Q\xb8\x1e\x85\x9bZ\xc0\xc8\x17&S\x05\x93E@\xfe'
349399,358596,W-98318,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T824,CO LINE,WY-CPX-T824,County Line,WY4168210448220000905,CO LINE,,2000,2451792.5,249,1600,1.0,Lightning,2451792.5,249.0,2330,9798.0,G,41.72,-104.4488,8.0,PRIVATE,WY,Goshen,015,Goshen,b'\x00\x01\xad\x10\x00\x00t\x9c\xa2#\xb9\x1cZ\xc0`\x8f\xc2\xf5(\xdcD@t\x9c\xa2#\xb9\x1cZ\xc0`\x8f\xc2\xf5(\xdcD@|\x01\x00\x00\x00t\x9c\xa2#\xb9\x1cZ\xc0`\x8f\xc2\xf5(\xdcD@\xfe'
349432,358629,W-103197,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,T873,THUNDER CH,WY-CPX-084,Thunder Child Complex,WY4491110701420010728,THUNDER CH,THUNDER CHILD COMPLEX,2001,2452118.5,209,1730,1.0,Lightning,2452123.5,214.0,2000,5207.0,G,44.9455,-106.9801,8.0,PRIVATE,WY,Sheridan,033,Sheridan,b'\x00\x01\xad\x10\x00\x00\xd0\xb3Y\xf5\xb9\xbeZ\xc0 /\xdd$\x06yF@\xd0\xb3Y\xf5\xb9\xbeZ\xc0 /\xdd$\x06yF@|\x01\x00\x00\x00\xd0\xb3Y\xf5\xb9\xbeZ\xc0 /\xdd$\x06yF@\xfe'
349506,358710,W-530347,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,CP9W,TRACER,WY-CPS-0132,TRACER,WY4239310474320060727,OLD CHICAGO,,2006,2453899.5,164,1900,9.0,Miscellaneous,2453908.5,173.0,1211,13882.0,G,42.4125,-104.8225,7.0,STATE,WY,Platte,031,Platte,b'\x00\x01\xad\x10\x00\x00p=\n\xd7\xa34Z\xc0\xd8\xcc\xcc\xcc\xcc4E@p=\n\xd7\xa34Z\xc0\xd8\xcc\xcc\xcc\xcc4E@|\x01\x00\x00\x00p=\n\xd7\xa34Z\xc0\xd8\xcc\xcc\xcc\xcc4E@\xfe'
349513,358717,W-530340,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,CZF3,TWENTY MILE,WY-CAD-177,TWENTY MILE,WY4283710506320060716,TWENTY MILE,TWENTY MILE COMPLEX,2006,2453932.5,197,1400,1.0,Lightning,2453982.5,247.0,1100,11083.0,G,42.8472,-105.03,1.0,BLM,WY,Converse,009,Converse,b'\x00\x01\xad\x10\x00\x00P\xb8\x1e\x85\xebAZ\xc0\xf0\x95\xb2\x0cqlE@P\xb8\x1e\x85\xebAZ\xc0\xf0\x95\xb2\x0cqlE@|\x01\x00\x00\x00P\xb8\x1e\x85\xebAZ\xc0\xf0\x95\xb2\x0cqlE@\xfe'
349514,358718,W-530350,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,CZ1Q,SAWMILL,,,WY4345810607820060718,SAWMILL,,2006,2453934.5,199,1810,1.0,Lightning,2453956.5,221.0,1400,16503.0,G,43.4703,-106.1144,8.0,PRIVATE,WY,Natrona,025,Natrona,b'\x00\x01\xad\x10\x00\x00d\xaa`TR\x87Z\xc0\x90\xa7W\xca2\xbcE@d\xaa`TR\x87Z\xc0\x90\xa7W\xca2\xbcE@|\x01\x00\x00\x00d\xaa`TR\x87Z\xc0\x90\xa7W\xca2\xbcE@\xfe'
349516,358720,W-531454,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,C1VM,OLD CHICAGO,WY-PLX-239,OLD CHICAGO,WY4239310474320060727,OLD CHICAGO,,2006,2453943.5,208,1230,1.0,Lightning,2453947.5,212.0,1040,13305.0,G,42.3569,-104.6797,8.0,PRIVATE,WY,Platte,031,Platte,b'\x00\x01\xad\x10\x00\x00\xd4\xc5m4\x80+Z\xc0\xa8\xf81\xe6\xae-E@\xd4\xc5m4\x80+Z\xc0\xa8\xf81\xe6\xae-E@|\x01\x00\x00\x00\xd4\xc5m4\x80+Z\xc0\xa8\xf81\xe6\xae-E@\xfe'
349523,358727,W-529473,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,C3YV,JACKSON CANYON,,,WY4274010644720060814,JACKSON CANYON,,2006,2453961.5,226,1128,1.0,Lightning,2453976.5,241.0,1800,11765.0,G,42.7294,-106.4308,8.0,PRIVATE,WY,Natrona,025,Natrona,b'\x00\x01\xad\x10\x00\x00x\xc7):\x92\x9bZ\xc0\xf0\xd9\xac\xfa\\]E@x\xc7):\x92\x9bZ\xc0\xf0\xd9\xac\xfa\\]E@|\x01\x00\x00\x00x\xc7):\x92\x9bZ\xc0\xf0\xd9\xac\xfa\\]E@\xfe'
349526,358730,W-530166,FED,DOI-WFMI,BLM,USWYCAD,Casper Field Office,WYCAD,Casper Field Office,,,C42Z,TRAILER,WY-PLX-323,TRAILER,WY4177210521720060823,TRAILER,,2006,2453970.5,235,1830,2.0,Equipment Use,2453975.5,240.0,1800,8416.0,G,41.6617,-105.2008,1.0,BLM,WY,Platte,031,Platte,b'\x00\x01\xad\x10\x00\x00XB>\xe8\xd9LZ\xc0\xb8\xe1\xe9\x95\xb2\xd4D@XB>\xe8\xd9LZ\xc0\xb8\xe1\xe9\x95\xb2\xd4D@|\x01\x00\x00\x00XB>\xe8\xd9LZ\xc0\xb8\xe1\xe9\x95\xb2\xd4D@\xfe'
349764,358976,W-111025,FED,DOI-WFMI,BLM,USWYNCD,New Castle Field Office,WYNCD,New Castle Field Office,,,T760,TOLLMAN,WY-NIX-236,TOLLMAN,WY4286910411120020802,TOLLMAN,,2002,2452488.5,214,0101,1.0,Lightning,2452501.5,227.0,2000,5025.0,G,42.875,-104.1185,1.0,BLM,WY,Niobrara,027,Niobrara,b'\x00\x01\xad\x10\x00\x00\xdc$\x06\x81\x95\x07Z\xc0\x08\x00\x00\x00\x00pE@\xdc$\x06\x81\x95\x07Z\xc0\x08\x00\x00\x00\x00pE@|\x01\x00\x00\x00\xdc$\x06\x81\x95\x07Z\xc0\x08\x00\x00\x00\x00pE@\xfe'
349776,358991,W-529142,FED,DOI-WFMI,BLM,USWYNCD,New Castle Field Office,WYNCD,New Castle Field Office,,,CYH2,THORN DIVIDE COMPLEX,WY-CRX-060609,THORN DIVIDE COMPLEX,WY4449310480620060713,THORN DIVIDE COMPLEX,THORN DIVIDE COMPLEX,2006,2453929.5,194,1220,1.0,Lightning,2453939.5,204.0,2000,14886.0,G,44.4689,-104.8014,1.0,BLM,WY,Crook,011,Crook,b'\x00\x01\xad\x10\x00\x00\xe8\xc09#J3Z\xc0 \x8cJ\xea\x04<F@\xe8\xc09#J3Z\xc0 \x8cJ\xea\x04<F@|\x01\x00\x00\x00\xe8\xc09#J3Z\xc0 \x8cJ\xea\x04<F@\xfe'
349924,359143,W-109445,FED,DOI-WFMI,BLM,USWYRAD,Rawlins Field Office,WYRAD,Rawlins Field Office,,,T312,REESE,WY-RAD-079,Reese Mountain,WY4202410533320020627,REESE,,2002,2452452.5,178,1800,1.0,Lightning,2452467.5,193.0,1800,18677.0,G,42.0397,-105.4186,1.0,BLM,WY,Albany,001,Albany,b'\x00\x01\xad\x10\x00\x00\xc0\x86\xa7W\xcaZZ\xc0`\xd3\xbc\xe3\x14\x05E@\xc0\x86\xa7W\xcaZZ\xc0`\xd3\xbc\xe3\x14\x05E@|\x01\x00\x00\x00\xc0\x86\xa7W\xcaZZ\xc0`\xd3\xbc\xe3\x14\x05E@\xfe'
350151,359393,W-95863,FED,DOI-WFMI,BLM,USWYRSD,Rock Springs Field Office,WYRSD,Rock Springs Field Office,,,T586,WLD HORSE,WY-RSD-,Wild Horse Basin,WY4127110938020000703,WLD HORSE,,2000,2451728.5,185,1700,1.0,Lightning,2451738.5,195.0,2300,36700.0,G,41.0494,-109.3029,1.0,BLM,WY,Sweetwater,037,Sweetwater,b'\x00\x01\xad\x10\x00\x00T}\xae\xb6bS[\xc0\x186<\xbdR\x86D@T}\xae\xb6bS[\xc0\x186<\xbdR\x86D@|\x01\x00\x00\x00T}\xae\xb6bS[\xc0\x186<\xbdR\x86D@\xfe'
350179,359421,W-97071,FED,DOI-WFMI,BLM,USWYRSD,Rock Springs Field Office,WYRSD,Rock Springs Field Office,,,T615,SHEEP MT,WY-RSD-T615,SHEEP MOUNTIAN,WY4125210924520000811,SHEEP MT,,2000,2451767.5,224,1100,1.0,Lightning,2451802.5,259.0,1800,36645.0,G,41.2452,-109.3171,1.0,BLM,WY,Sweetwater,037,Sweetwater,b'\x00\x01\xad\x10\x00\x00\xf0c\xcc]KT[\xc0`}\xae\xb6b\x9fD@\xf0c\xcc]KT[\xc0`}\xae\xb6b\x9fD@|\x01\x00\x00\x00\xf0c\xcc]KT[\xc0`}\xae\xb6b\x9fD@\xfe'
350273,359516,W-114086,FED,DOI-WFMI,BLM,USWYRSD,Rock Springs Field Office,WYRSD,Rock Springs Field Office,,,T737,PEPPER,WY-RSD-170,PEPPER,WY4118610933620020723,PEPPER,,2002,2452478.5,204,1824,1.0,Lightning,2452493.5,219.0,1800,13200.0,G,41.1939,-109.1118,1.0,BLM,WY,Sweetwater,037,Sweetwater,"b""\x00\x01\xad\x10\x00\x00T\xec/\xbb'G[\xc0\xe8X\x17\xb7\xd1\x98D@T\xec/\xbb'G[\xc0\xe8X\x17\xb7\xd1\x98D@|\x01\x00\x00\x00T\xec/\xbb'G[\xc0\xe8X\x17\xb7\xd1\x98D@\xfe"""
350858,360129,W-513776,FED,DOI-WFMI,NPS,USAKDEP,Denali National Park & Preserve,AKDEP,Denali National Park & Preserve,1,,,HERRON RIV,,,AK6355115216620010626,HERRON RIVER,,2001,2452086.5,177,1814,1.0,Lightning,2452136.5,227.0,1200,6238.2,G,63.5347,-152.1973,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00\x06\xf0\x16HP\x06c\xc0\xf0\x95\xb2\x0cq\xc4O@\x06\xf0\x16HP\x06c\xc0\xf0\x95\xb2\x0cq\xc4O@|\x01\x00\x00\x00\x06\xf0\x16HP\x06c\xc0\xf0\x95\xb2\x0cq\xc4O@\xfe'
350861,360132,W-270334,FED,DOI-WFMI,NPS,USAKDEP,Denali National Park & Preserve,AKDEP,Denali National Park & Preserve,15,,,MOOSE LAKE,A-265,MINCHUMINA GROUP,AK6355515284120020717,MOOSE LAKE,MINCHUMINA GROUP,2002,2452472.5,198,1748,1.0,Lightning,,,,117920.0,G,63.5911,-152.6757,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00\x07=\x9bU\x9f\x15c\xc08U0*\xa9\xcbO@\x07=\x9bU\x9f\x15c\xc08U0*\xa9\xcbO@|\x01\x00\x00\x00\x07=\x9bU\x9f\x15c\xc08U0*\xa9\xcbO@\xfe'
350890,360197,W-270567,FED,DOI-WFMI,NPS,USAKNOP,Noatak Preserve,AKNOP,Noatak Preserve,1001,,,COTTONWOOD,,,AK6816415969920020802,COTTONWOOD BAR,,2002,2452488.5,214,1130,1.0,Lightning,,,,13556.0,G,68.1161,-159.9029,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00\xddq\x8a\x8e\xe4\xfcc\xc08\xc4\xb1.n\x07Q@\xddq\x8a\x8e\xe4\xfcc\xc08\xc4\xb1.n\x07Q@|\x01\x00\x00\x00\xddq\x8a\x8e\xe4\xfcc\xc08\xc4\xb1.n\x07Q@\xfe'
350891,360202,W-270577,FED,DOI-WFMI,NPS,USAKNOP,Noatak Preserve,AKNOP,Noatak Preserve,1002,,A35A,UVGOON CR,,,AK6775716231420040531,UVGOON CREEK,,2004,2453156.5,152,2230,1.0,Lightning,2453193.5,189.0,1900,11231.3,G,67.766,-162.3196,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00\xa6y\xc7):Jd\xc0 /\xdd$\x06\xf1P@\xa6y\xc7):Jd\xc0 /\xdd$\x06\xf1P@|\x01\x00\x00\x00\xa6y\xc7):Jd\xc0 /\xdd$\x06\xf1P@\xfe'
350894,360222,W-511247,FED,DOI-WFMI,NPS,USAKNOP,Noatak Preserve,AKNOP,Noatak Preserve,1305,,BU2H,IMELYAK,,,AK6790215823820050617,IMELYAK,,2005,2453538.5,168,2200,1.0,Lightning,2453572.5,202.0,1230,7270.6,G,67.9189,-158.1314,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x008\xd6\xc5m4\xc4c\xc0\xdc\x12\xf2A\xcf\xfaP@8\xd6\xc5m4\xc4c\xc0\xdc\x12\xf2A\xcf\xfaP@|\x01\x00\x00\x008\xd6\xc5m4\xc4c\xc0\xdc\x12\xf2A\xcf\xfaP@\xfe'
350895,360223,W-511240,FED,DOI-WFMI,NPS,USAKNOP,Noatak Preserve,AKNOP,Noatak Preserve,1302,,BU2E,GOITER,,,AK6812715947920050617,GOITER,,2005,2453538.5,168,2200,1.0,Lightning,2453572.5,202.0,1300,8000.0,G,68.1167,-159.3833,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00\xd0\x91\\\xfeC\xecc\xc0`\xdcF\x03x\x07Q@\xd0\x91\\\xfeC\xecc\xc0`\xdcF\x03x\x07Q@|\x01\x00\x00\x00\xd0\x91\\\xfeC\xecc\xc0`\xdcF\x03x\x07Q@\xfe'
350900,360248,W-270865,FED,DOI-WFMI,NPS,USAKWSP,Wrangell-St. Elias National Park & Preserve,AKWSP,Wrangel-St. Elias National Park & Preserve,1,,,BLACK HILL,AK-AKS-313400,BLACK HILLS,AK6262114163820030716,BLACK HILL,,2003,2452836.5,197,1119,1.0,Lightning,,,,42745.0,G,62.6877,-141.5688,4.0,FWS,AK,,,,b'\x00\x01\xad\x10\x00\x00\xde\xbe\x0e\x9c3\xb2a\xc0\xd0\xba\xb8\x8d\x06XO@\xde\xbe\x0e\x9c3\xb2a\xc0\xd0\xba\xb8\x8d\x06XO@|\x01\x00\x00\x00\xde\xbe\x0e\x9c3\xb2a\xc0\xd0\xba\xb8\x8d\x06XO@\xfe'
350908,360283,W-598006,FED,DOI-WFMI,NPS,USAKYCP,Yukon-Charley Rivers National Preserve,AKYCP,Yukon-Charlie Rivers National Preserve,481,,E2UW,PADDLE,,,AK6562514367120090723,PADDLE,,2009,2455035.5,204,1830,1.0,Lightning,2455102.5,271.0,1200,41742.9,G,65.5853,-143.8264,3.0,NPS,AK,,,,b'\x00\x01\xad\x10\x00\x00B\xadi\xdeq\xfaa\xc0X\x96!\x8eueP@B\xadi\xdeq\xfaa\xc0X\x96!\x8eueP@|\x01\x00\x00\x00B\xadi\xdeq\xfaa\xc0X\x96!\x8eueP@\xfe'
351107,360491,W-251684,FED,DOI-WFMI,NPS,USAZGCP,Grand Canyon National Park,AZGCP,Grand Canyon National Park,143,,,POPLAR,AZ-GCP-0134,Poplar Complex,AZ3631111220120030930,POPLAR,POPLAR COMPLEX,2003,2452886.5,247,1600,1.0,Lightning,,,,12000.0,G,36.31955,-112.20766,3.0,NPS,AZ,,,,b'\x00\x01\xad\x10\x00\x00\xfc++MJ\r\\\xc0\xf0\xb7\xaf\x03\xe7(B@\xfc++MJ\r\\\xc0\xf0\xb7\xaf\x03\xe7(B@|\x01\x00\x00\x00\xfc++MJ\r\\\xc0\xf0\xb7\xaf\x03\xe7(B@\xfe'
351159,360547,W-510862,FED,DOI-WFMI,NPS,USAZGCP,Grand Canyon National Park,AZGCP,Grand Canyon National Park,52,,BWM6,DRAGON CLX,AZ-GCP-000052,Dragon Complex,AZ3621111211120050626,DRAGON COMPLEX WFU,DRAGON COMPLEX,2005,2453547.5,177,1700,1.0,Lightning,2453643.5,273.0,1800,8011.0,G,36.201317,-112.124561,3.0,NPS,AZ,,,,b'\x00\x01\xad\x10\x00\x00\xd8V\xb3\xce\xf8\x07\\\xc0\x88\x90e\xc1\xc4\x19B@\xd8V\xb3\xce\xf8\x07\\\xc0\x88\x90e\xc1\xc4\x19B@|\x01\x00\x00\x00\xd8V\xb3\xce\xf8\x07\\\xc0\x88\x90e\xc1\xc4\x19B@\xfe'
351224,360612,W-554859,FED,DOI-WFMI,NPS,USAZGCP,Grand Canyon National Park,AZGCP,Grand Canyon National Park,63,,DR9Y,ROOSEVELT WFU,AZ-GCP-063,Roosevelt WFU,AZ3618111195420070719,ROOSEVELT WFU,,2007,2454300.5,200,1327,1.0,Lightning,2454451.5,351.0,0800,5240.0,G,36.1933,-111.9683,3.0,NPS,AZ,,,,b'\x00\x01\xad\x10\x00\x00\xdc-\x90\xa0\xf8\xfd[\xc0\x98(\xed\r\xbe\x18B@\xdc-\x90\xa0\xf8\xfd[\xc0\x98(\xed\r\xbe\x18B@|\x01\x00\x00\x00\xdc-\x90\xa0\xf8\xfd[\xc0\x98(\xed\r\xbe\x18B@\xfe'
351631,361209,W-253519,FED,DOI-WFMI,NPS,USCOMVP,Mesa Verde National Park,COMVP,Mesa Verde National Park,47,,,BIRCHER,CO-DRX-26260,Bircher,CO3722510840420000720,BIRCHER,,2000,2451745.5,202,1237,1.0,Lightning,2451761.5,218.0,2359,23220.0,G,37.3067,-108.3895,8.0,PRIVATE,CO,,,,b'\x00\x01\xad\x10\x00\x00\xacrh\x91\xed\x18[\xc0x\xd7\x12\xf2A\xa7B@\xacrh\x91\xed\x18[\xc0x\xd7\x12\xf2A\xa7B@|\x01\x00\x00\x00\xacrh\x91\xed\x18[\xc0x\xd7\x12\xf2A\xa7B@\xfe'
352016,361707,W-263604,FED,DOI-WFMI,NPS,USMTGNP,Glacier National Park,MTGNP,Glacier National Park,13,,PD06,TRAPPER,MT-GNP-000004,Trapper Creek Complex,MT4878011384220030718,TRAPPER CREEK FIRE (TRAPPER CREEK),TRAPPER CREEK COMPLEX,2003,2452838.5,199,1630,1.0,Lightning,2452913.5,274.0,1800,18702.0,G,48.79281,-113.90708,3.0,NPS,MT,,,,b'\x00\x01\xad\x10\x00\x00\xc0\xb6E\x99\rz\\\xc0\x90\xf8N\xcczeH@\xc0\xb6E\x99\rz\\\xc0\x90\xf8N\xcczeH@|\x01\x00\x00\x00\xc0\xb6E\x99\rz\\\xc0\x90\xf8N\xcczeH@\xfe'
